"zip","name","empflag","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est","city","stabbr","cty_name"
"14240","BUFFALO, NY",,"G",2779,"G",72589,"G",240011,19,"BUFFALO","NY","ERIE"
"14260","BUFFALO, NY",,"G",1099,"H",8081,"H",32930,11,"BUFFALO","NY","ERIE"
"14261","BUFFALO, NY","F","D",0,"D",0,"D",0,10,"BUFFALO","NY","ERIE"
"14263","BUFFALO, NY","H","D",0,"D",0,"D",0,10,"BUFFALO","NY","ERIE"
"14264","BUFFALO, NY","A","D",0,"D",0,"D",0,1,"BUFFALO","NY","ERIE"
"14267","BUFFALO, NY","B","D",0,"D",0,"D",0,1,"BUFFALO","NY","ERIE"
"14270","BUFFALO, NY","C","D",0,"D",0,"D",0,2,"BUFFALO","NY","ERIE"
"14272","BUFFALO, NY","A","D",0,"D",0,"D",0,1,"BUFFALO","NY","ERIE"
"14273","BUFFALO, NY","G","D",0,"D",0,"D",0,2,"BUFFALO","NY","ERIE"
"14301","NIAGARA FALLS, NY",,"G",3474,"H",25679,"H",102876,299,"NIAGARA FALLS","NY","NIAGARA"
"14302","NIAGARA FALLS, NY",,"G",1089,"H",22103,"H",81041,31,"NIAGARA FALLS","NY","NIAGARA"
"14303","NIAGARA FALLS, NY",,"G",6036,"G",43770,"G",195946,189,"NIAGARA FALLS","NY","NIAGARA"
"14304","NIAGARA FALLS, NY",,"G",12326,"G",83944,"G",347538,843,"NIAGARA FALLS","NY","NIAGARA"
"14305","NIAGARA FALLS, NY",,"G",2852,"G",32196,"G",153473,248,"NIAGARA FALLS","NY","NIAGARA"
"14410","ADAMS BASIN, NY","B","D",0,"D",0,"D",0,3,"ADAMS BASIN","NY","MONROE"
"14411","ALBION, NY",,"G",2920,"H",25232,"H",97246,245,"ALBION","NY","ORLEANS"
"14413","ALTON, NY","B","S",0,"H",106,"H",743,4,"ALTON","NY","WAYNE"
"14414","AVON, NY",,"G",2633,"G",22848,"G",96735,179,"AVON","NY","LIVINGSTON"
"14415","BELLONA, NY","A","D",0,"D",0,"D",0,1,"BELLONA","NY","YATES"
"14416","BERGEN, NY",,"H",706,"G",5792,"H",27061,70,"BERGEN","NY","GENESEE"
"14418","BRANCHPORT, NY","C","S",0,"H",426,"H",1941,22,"BRANCHPORT","NY","YATES"
"14420","BROCKPORT, NY",,"H",5149,"H",28814,"G",114154,387,"BROCKPORT","NY","MONROE"
"14422","BYRON, NY",,"G",256,"G",2730,"G",10964,23,"BYRON","NY","GENESEE"
"14423","CALEDONIA, NY",,"G",736,"G",5421,"G",22647,83,"CALEDONIA","NY","LIVINGSTON"
"14424","CANANDAIGUA, NY",,"G",13011,"G",113361,"G",500613,784,"CANANDAIGUA","NY","ONTARIO"
"14425","FARMINGTON, NY",,"G",2607,"G",19796,"G",87264,175,"FARMINGTON","NY","ONTARIO"
"14427","CASTILE, NY",,"H",150,"H",1175,"H",5151,29,"CASTILE","NY","WYOMING"
"14428","CHURCHVILLE, NY",,"G",974,"G",7864,"G",36758,121,"CHURCHVILLE","NY","MONROE"
"14429","CLARENDON, NY","B","D",0,"D",0,"D",0,3,"CLARENDON","NY","ORLEANS"
"14430","CLARKSON, NY","C","D",0,"D",0,"D",0,6,"CLARKSON","NY","MONROE"
"14432","CLIFTON SPRINGS, NY",,"G",2080,"G",19838,"G",81498,100,"CLIFTON SPRINGS","NY","ONTARIO"
"14433","CLYDE, NY",,"G",686,"G",5621,"G",22132,65,"CLYDE","NY","WAYNE"
"14435","CONESUS, NY",,"G",72,"G",403,"G",2270,28,"CONESUS","NY","LIVINGSTON"
"14437","DANSVILLE, NY",,"G",2178,"G",15476,"G",67776,209,"DANSVILLE","NY","LIVINGSTON"
"14441","DRESDEN, NY","B","S",0,"G",664,"G",3565,10,"DRESDEN","NY","YATES"
"14443","EAST BLOOMFIELD, NY",,"G",8,"G",29,"G",307,5,"EAST BLOOMFIELD","NY","ONTARIO"
"14445","EAST ROCHESTER, NY",,"G",3743,"G",35781,"G",152461,290,"EAST ROCHESTER","NY","MONROE"
"14449","EAST WILLIAMSON, NY","A","D",0,"D",0,"D",0,3,"EAST WILLIAMSON","NY","WAYNE"
"14450","FAIRPORT, NY",,"G",13028,"G",160729,"G",606031,944,"FAIRPORT","NY","MONROE"
"14452","FANCHER, NY","A","D",0,"D",0,"D",0,2,"FANCHER","NY","ORLEANS"
"14453","FISHERS, NY",,"G",263,"G",2265,"G",12105,17,"FISHERS","NY","ONTARIO"
"14454","GENESEO, NY",,"H",3025,"H",12919,"H",53872,230,"GENESEO","NY","LIVINGSTON"
"14456","GENEVA, NY",,"G",10033,"G",80348,"G",331827,526,"GENEVA","NY","ONTARIO"
"14461","GORHAM, NY",,"G",62,"G",543,"G",2950,13,"GORHAM","NY","ONTARIO"
"14462","GROVELAND, NY",,"G",7,"G",31,"G",254,8,"GROVELAND","NY","LIVINGSTON"
"14463","HALL, NY","C","D",0,"D",0,"D",0,9,"HALL","NY","ONTARIO"
"14464","HAMLIN, NY",,"G",573,"G",2875,"G",11760,80,"HAMLIN","NY","MONROE"
"14466","HEMLOCK, NY",,"G",73,"G",442,"G",1882,22,"HEMLOCK","NY","LIVINGSTON"
"14467","HENRIETTA, NY",,"G",2477,"G",21754,"G",90838,167,"HENRIETTA","NY","MONROE"
"14468","HILTON, NY",,"G",1520,"G",8773,"G",41917,226,"HILTON","NY","MONROE"
"14469","BLOOMFIELD, NY",,"H",1169,"H",11896,"H",52260,117,"BLOOMFIELD","NY","ONTARIO"
"14470","HOLLEY, NY",,"G",582,"G",3398,"G",19541,90,"HOLLEY","NY","ORLEANS"
"14471","HONEOYE, NY",,"G",421,"G",2329,"G",10979,65,"HONEOYE","NY","ONTARIO"
"14472","HONEOYE FALLS, NY",,"G",1508,"G",13195,"G",57761,189,"HONEOYE FALLS","NY","MONROE"
"14475","IONIA, NY",,"G",15,"G",110,"G",618,7,"IONIA","NY","ONTARIO"
"14476","KENDALL, NY",,"G",74,"G",391,"G",1928,17,"KENDALL","NY","ORLEANS"
"14477","KENT, NY",,"G",44,"G",157,"G",996,13,"KENT","NY","ORLEANS"
"14478","KEUKA PARK, NY",,"G",820,"G",4523,"G",17624,17,"KEUKA PARK","NY","YATES"
"14479","KNOWLESVILLE, NY","A","D",0,"D",0,"D",0,1,"KNOWLESVILLE","NY","ORLEANS"
"14480","LAKEVILLE, NY",,"G",531,"G",4723,"G",27302,62,"LAKEVILLE","NY","LIVINGSTON"
"14481","LEICESTER, NY",,"H",173,"G",1340,"H",8895,32,"LEICESTER","NY","LIVINGSTON"
"14482","LE ROY, NY",,"G",2150,"G",15622,"G",67759,204,"LE ROY","NY","GENESEE"
"14485","LIMA, NY",,"G",839,"G",5662,"G",26089,93,"LIMA","NY","LIVINGSTON"
"14486","LINWOOD, NY",,"G",9,"G",62,"G",391,3,"LINWOOD","NY","GENESEE"
"14487","LIVONIA, NY",,"G",497,"G",2764,"G",12623,97,"LIVONIA","NY","LIVINGSTON"
"14489","LYONS, NY",,"G",1006,"G",7973,"G",33502,118,"LYONS","NY","WAYNE"
"14502","MACEDON, NY",,"H",3303,"H",29820,"H",120449,228,"MACEDON","NY","WAYNE"
"14504","MANCHESTER, NY",,"G",404,"G",2179,"G",9762,25,"MANCHESTER","NY","ONTARIO"
"14505","MARION, NY",,"H",533,"H",5419,"H",23252,70,"MARION","NY","WAYNE"
"14506","MENDON, NY",,"G",549,"G",3743,"G",18431,72,"MENDON","NY","MONROE"
"14507","MIDDLESEX, NY",,"G",75,"G",454,"G",1901,24,"MIDDLESEX","NY","YATES"
"14508","MORTON, NY","A","D",0,"D",0,"D",0,1,"MORTON","NY","MONROE"
"14510","MOUNT MORRIS, NY","G","S",0,"H",9944,"H",43518,100,"MOUNT MORRIS","NY","LIVINGSTON"
"14511","MUMFORD, NY","B","D",0,"D",0,"D",0,9,"MUMFORD","NY","MONROE"
"14512","NAPLES, NY",,"G",546,"G",2959,"G",13695,110,"NAPLES","NY","ONTARIO"
"14513","NEWARK, NY",,"G",5250,"G",40882,"G",166833,326,"NEWARK","NY","WAYNE"
"14514","NORTH CHILI, NY",,"G",1035,"G",7743,"G",31237,92,"NORTH CHILI","NY","MONROE"
"14515","NORTH GREECE, NY",,"G",27,"G",81,"G",420,5,"NORTH GREECE","NY","MONROE"
"14516","NORTH ROSE, NY",,"G",171,"G",1092,"G",4704,31,"NORTH ROSE","NY","WAYNE"
"14517","NUNDA, NY",,"G",291,"G",2023,"G",9114,45,"NUNDA","NY","LIVINGSTON"
"14518","OAKS CORNERS, NY","C","D",0,"D",0,"D",0,6,"OAKS CORNERS","NY","ONTARIO"
"14519","ONTARIO, NY",,"G",2408,"G",33833,"G",125777,232,"ONTARIO","NY","WAYNE"
"14520","ONTARIO CENTER, NY",,"G",39,"G",147,"G",660,3,"ONTARIO CENTER","NY","WAYNE"
"14521","OVID, NY",,"H",348,"G",1623,"G",8075,59,"OVID","NY","SENECA"
"14522","PALMYRA, NY",,"H",1705,"H",15910,"H",66606,174,"PALMYRA","NY","WAYNE"
"14525","PAVILION, NY",,"G",424,"H",3529,"G",16225,45,"PAVILION","NY","GENESEE"
"14526","PENFIELD, NY",,"G",4520,"G",25143,"G",112417,425,"PENFIELD","NY","MONROE"
"14527","PENN YAN, NY",,"G",3261,"G",23171,"G",99455,342,"PENN YAN","NY","YATES"
"14529","PERKINSVILLE, NY","A","D",0,"D",0,"D",0,1,"PERKINSVILLE","NY","STEUBEN"
"14530","PERRY, NY",,"G",1500,"G",11743,"G",51114,115,"PERRY","NY","WYOMING"
"14532","PHELPS, NY",,"G",1407,"G",12710,"G",55677,99,"PHELPS","NY","ONTARIO"
"14533","PIFFARD, NY",,"G",272,"G",2545,"G",10379,22,"PIFFARD","NY","LIVINGSTON"
"14534","PITTSFORD, NY",,"G",10810,"G",134928,"G",561091,975,"PITTSFORD","NY","MONROE"
"14536","PORTAGEVILLE, NY",,"G",39,"G",175,"G",1045,11,"PORTAGEVILLE","NY","WYOMING"
"14537","PORT GIBSON, NY","B","D",0,"D",0,"D",0,2,"PORT GIBSON","NY","ONTARIO"
"14538","PULTNEYVILLE, NY",,"G",26,"G",45,"G",303,5,"PULTNEYVILLE","NY","WAYNE"
"14539","RETSOF, NY","B","D",0,"D",0,"D",0,7,"RETSOF","NY","LIVINGSTON"
"14541","ROMULUS, NY",,"G",621,"G",4408,"G",17925,29,"ROMULUS","NY","SENECA"
"14542","ROSE, NY",,"G",16,"S",0,"G",131,5,"ROSE","NY","WAYNE"
"14543","RUSH, NY",,"H",750,"H",9260,"H",42530,76,"RUSH","NY","MONROE"
"14544","RUSHVILLE, NY",,"H",191,"H",1514,"H",6660,24,"RUSHVILLE","NY","YATES"
"14545","SCOTTSBURG, NY","B","D",0,"D",0,"D",0,3,"SCOTTSBURG","NY","LIVINGSTON"
"14546","SCOTTSVILLE, NY",,"G",1568,"G",15687,"G",70807,109,"SCOTTSVILLE","NY","MONROE"
"14547","SENECA CASTLE, NY",,"G",26,"H",181,"H",756,6,"SENECA CASTLE","NY","ONTARIO"
"14548","SHORTSVILLE, NY",,"G",274,"H",1878,"H",8482,51,"SHORTSVILLE","NY","ONTARIO"
"14549","SILVER LAKE, NY","A","D",0,"D",0,"D",0,1,"SILVER LAKE","NY","WYOMING"
"14550","SILVER SPRINGS, NY","C","D",0,"D",0,"D",0,19,"SILVER SPRINGS","NY","WYOMING"
"14551","SODUS, NY",,"G",1322,"G",11893,"G",47231,99,"SODUS","NY","WAYNE"
"14555","SODUS POINT, NY",,"H",142,"H",593,"G",3979,28,"SODUS POINT","NY","WAYNE"
"14556","SONYEA, NY","A","D",0,"D",0,"D",0,1,"SONYEA","NY","LIVINGSTON"
"14557","SOUTH BYRON, NY","B","D",0,"D",0,"D",0,2,"SOUTH BYRON","NY","GENESEE"
"14558","SOUTH LIMA, NY","A","D",0,"D",0,"D",0,1,"SOUTH LIMA","NY","LIVINGSTON"
"14559","SPENCERPORT, NY",,"G",2342,"G",15649,"G",73014,337,"SPENCERPORT","NY","MONROE"
"14560","SPRINGWATER, NY","B","S",0,"G",147,"G",745,17,"SPRINGWATER","NY","LIVINGSTON"
"14561","STANLEY, NY",,"H",152,"G",1051,"G",4076,34,"STANLEY","NY","ONTARIO"
"14563","UNION HILL, NY","B","D",0,"D",0,"D",0,4,"UNION HILL","NY","WAYNE"
"14564","VICTOR, NY",,"G",12470,"G",126979,"G",637728,688,"VICTOR","NY","ONTARIO"
"14568","WALWORTH, NY",,"G",339,"G",2019,"G",9474,81,"WALWORTH","NY","WAYNE"
"14569","WARSAW, NY",,"G",2407,"G",17012,"G",73115,190,"WARSAW","NY","WYOMING"
"14571","WATERPORT, NY","B","S",0,"H",255,"H",1114,15,"WATERPORT","NY","ORLEANS"
"14572","WAYLAND, NY",,"G",1658,"H",12303,"H",45739,67,"WAYLAND","NY","STEUBEN"
"14580","WEBSTER, NY",,"G",19147,"H",212581,"H",894074,1157,"WEBSTER","NY","MONROE"
"14585","WEST BLOOMFIELD, NY",,"G",63,"G",525,"G",2796,9,"WEST BLOOMFIELD","NY","ONTARIO"
"14586","WEST HENRIETTA, NY",,"G",10306,"H",113070,"H",474322,135,"WEST HENRIETTA","NY","MONROE"
"14588","WILLARD, NY","A","D",0,"D",0,"D",0,1,"WILLARD","NY","SENECA"
"14589","WILLIAMSON, NY",,"H",1389,"H",10336,"H",46425,127,"WILLIAMSON","NY","WAYNE"
"14590","WOLCOTT, NY",,"G",654,"G",5297,"G",25805,109,"WOLCOTT","NY","WAYNE"
"14591","WYOMING, NY",,"G",188,"G",2358,"G",8543,21,"WYOMING","NY","WYOMING"
"14592","YORK, NY",,"G",69,"G",383,"G",1667,14,"YORK","NY","LIVINGSTON"
"14602","ROCHESTER, NY","B","S",0,"H",197,"G",952,9,"ROCHESTER","NY","MONROE"
"14603","ROCHESTER, NY",,"H",301,"G",3737,"G",14517,14,"ROCHESTER","NY","MONROE"
"14604","ROCHESTER, NY",,"G",9072,"H",145246,"H",561141,396,"ROCHESTER","NY","MONROE"
"14605","ROCHESTER, NY",,"H",4893,"H",45721,"H",189470,243,"ROCHESTER","NY","MONROE"
"14606","ROCHESTER, NY",,"G",14022,"G",137863,"G",543019,703,"ROCHESTER","NY","MONROE"
"14607","ROCHESTER, NY",,"G",11617,"G",92400,"G",388574,705,"ROCHESTER","NY","MONROE"
"14608","ROCHESTER, NY",,"G",5406,"H",74354,"H",271629,272,"ROCHESTER","NY","MONROE"
"14609","ROCHESTER, NY",,"G",5320,"G",55980,"H",264417,578,"ROCHESTER","NY","MONROE"
"14610","ROCHESTER, NY",,"G",6321,"G",65621,"G",280570,349,"ROCHESTER","NY","MONROE"
"14611","ROCHESTER, NY",,"G",5697,"G",57729,"G",238782,374,"ROCHESTER","NY","MONROE"
"14612","ROCHESTER, NY",,"G",4623,"G",27559,"G",120972,408,"ROCHESTER","NY","MONROE"
"14613","ROCHESTER, NY",,"G",2373,"G",22850,"G",88671,174,"ROCHESTER","NY","MONROE"
"14614","ROCHESTER, NY",,"G",6888,"G",69699,"G",285455,403,"ROCHESTER","NY","MONROE"
"14615","ROCHESTER, NY",,"H",8048,"H",107916,"H",422421,324,"ROCHESTER","NY","MONROE"
"14616","ROCHESTER, NY",,"G",3353,"G",18081,"G",75886,312,"ROCHESTER","NY","MONROE"
"14617","ROCHESTER, NY",,"G",2591,"G",17133,"G",72848,297,"ROCHESTER","NY","MONROE"
"14618","ROCHESTER, NY",,"G",16472,"G",145192,"G",592246,849,"ROCHESTER","NY","MONROE"
"14619","ROCHESTER, NY",,"G",580,"G",4107,"G",17995,76,"ROCHESTER","NY","MONROE"
"14620","ROCHESTER, NY",,"G",22865,"G",241158,"G",929575,443,"ROCHESTER","NY","MONROE"
"14621","ROCHESTER, NY",,"G",12927,"G",135831,"G",561148,511,"ROCHESTER","NY","MONROE"
"14622","ROCHESTER, NY",,"G",2939,"G",16696,"G",73050,245,"ROCHESTER","NY","MONROE"
"14623","ROCHESTER, NY",,"G",49663,"G",451358,"G",1852800,1566,"ROCHESTER","NY","MONROE"
"14624","ROCHESTER, NY",,"G",24405,"H",266321,"H",1055076,1060,"ROCHESTER","NY","MONROE"
"14625","ROCHESTER, NY",,"G",7366,"G",114597,"G",444824,462,"ROCHESTER","NY","MONROE"
"14626","ROCHESTER, NY",,"G",15507,"G",150826,"G",620440,755,"ROCHESTER","NY","MONROE"
"14627","ROCHESTER, NY","J","D",0,"D",0,"D",0,22,"ROCHESTER","NY","MONROE"
"14638","ROCHESTER, NY","B","D",0,"D",0,"D",0,3,"ROCHESTER","NY","MONROE"
"14639","ROCHESTER, NY","B","D",0,"D",0,"D",0,4,"ROCHESTER","NY","MONROE"
"14642","ROCHESTER, NY",,"G",79,"G",509,"G",2289,6,"ROCHESTER","NY","MONROE"
"14643","ROCHESTER, NY","F","D",0,"D",0,"D",0,8,"ROCHESTER","NY","MONROE"
"14644","ROCHESTER, NY",,"H",30,"G",458,"G",1848,8,"ROCHESTER","NY","MONROE"
"14646","ROCHESTER, NY","F","D",0,"D",0,"D",0,3,"ROCHESTER","NY","MONROE"
"14647","ROCHESTER, NY","G","D",0,"D",0,"D",0,3,"ROCHESTER","NY","MONROE"
"14649","ROCHESTER, NY","E","D",0,"D",0,"D",0,4,"ROCHESTER","NY","MONROE"
"14650","ROCHESTER, NY","G","D",0,"D",0,"D",0,11,"ROCHESTER","NY","MONROE"
"14652","ROCHESTER, NY",,"G",386,"G",3478,"G",13469,8,"ROCHESTER","NY","MONROE"
"14653","ROCHESTER, NY","A","D",0,"D",0,"D",0,1,"ROCHESTER","NY","MONROE"
"14692","ROCHESTER, NY","G","D",0,"D",0,"D",0,10,"ROCHESTER","NY","MONROE"
"14694","ROCHESTER, NY","F","D",0,"D",0,"D",0,4,"ROCHESTER","NY","MONROE"
"14701","JAMESTOWN, NY",,"G",14413,"G",101722,"G",419784,932,"JAMESTOWN","NY","CHAUTAUQUA"
"14702","JAMESTOWN, NY",,"G",453,"G",4940,"G",16437,19,"JAMESTOWN","NY","CHAUTAUQUA"
"14706","ALLEGANY, NY",,"G",1398,"G",10804,"G",43271,113,"ALLEGANY","NY","CATTARAUGUS"
"14709","ANGELICA, NY",,"G",167,"G",874,"G",3746,26,"ANGELICA","NY","ALLEGANY"
"14710","ASHVILLE, NY",,"G",183,"G",1399,"G",6381,50,"ASHVILLE","NY","CHAUTAUQUA"
"14711","BELFAST, NY",,"G",154,"H",614,"H",2453,25,"BELFAST","NY","ALLEGANY"
"14712","BEMUS POINT, NY",,"G",244,"G",1184,"G",6396,54,"BEMUS POINT","NY","CHAUTAUQUA"
"14714","BLACK CREEK, NY","A","D",0,"D",0,"D",0,1,"BLACK CREEK","NY","ALLEGANY"
"14715","BOLIVAR, NY",,"G",321,"G",1740,"G",6755,51,"BOLIVAR","NY","ALLEGANY"
"14716","BROCTON, NY",,"G",153,"H",953,"H",4016,24,"BROCTON","NY","CHAUTAUQUA"
"14717","CANEADEA, NY","A","D",0,"D",0,"D",0,2,"CANEADEA","NY","ALLEGANY"
"14718","CASSADAGA, NY",,"H",341,"H",2188,"H",8525,29,"CASSADAGA","NY","CHAUTAUQUA"
"14719","CATTARAUGUS, NY",,"G",259,"G",1993,"G",7662,39,"CATTARAUGUS","NY","CATTARAUGUS"
"14720","CELORON, NY",,"G",69,"G",308,"G",1407,15,"CELORON","NY","CHAUTAUQUA"
"14721","CERES, NY","A","D",0,"D",0,"D",0,3,"CERES","NY","ALLEGANY"
"14722","CHAUTAUQUA, NY","C","D",0,"D",0,"D",0,25,"CHAUTAUQUA","NY","CHAUTAUQUA"
"14723","CHERRY CREEK, NY",,"G",109,"G",636,"G",3424,17,"CHERRY CREEK","NY","CHAUTAUQUA"
"14724","CLYMER, NY",,"H",1121,"G",4547,"G",15935,40,"CLYMER","NY","CHAUTAUQUA"
"14726","CONEWANGO VALLEY, NY",,"G",35,"H",229,"H",925,9,"CONEWANGO VALLEY","NY","CATTARAUGUS"
"14727","CUBA, NY",,"G",1058,"G",7618,"G",30937,95,"CUBA","NY","ALLEGANY"
"14728","DEWITTVILLE, NY","B","S",0,"G",466,"G",2422,17,"DEWITTVILLE","NY","CHAUTAUQUA"
"14729","EAST OTTO, NY",,"H",48,"G",265,"G",1508,17,"EAST OTTO","NY","CATTARAUGUS"
"14730","EAST RANDOLPH, NY",,"G",21,"G",43,"G",178,4,"EAST RANDOLPH","NY","CATTARAUGUS"
"14731","ELLICOTTVILLE, NY",,"H",1431,"H",6150,"G",21279,112,"ELLICOTTVILLE","NY","CATTARAUGUS"
"14732","ELLINGTON, NY",,"G",22,"G",87,"H",336,6,"ELLINGTON","NY","CHAUTAUQUA"
"14733","FALCONER, NY",,"G",3110,"G",33955,"G",135361,131,"FALCONER","NY","CHAUTAUQUA"
"14735","FILLMORE, NY",,"G",189,"G",1212,"G",5258,33,"FILLMORE","NY","ALLEGANY"
"14736","FINDLEY LAKE, NY",,"G",71,"G",316,"G",1432,21,"FINDLEY LAKE","NY","CHAUTAUQUA"
"14737","FRANKLINVILLE, NY",,"G",327,"G",2181,"G",9646,54,"FRANKLINVILLE","NY","CATTARAUGUS"
"14738","FREWSBURG, NY",,"G",552,"H",3708,"H",14926,56,"FREWSBURG","NY","CHAUTAUQUA"
"14739","FRIENDSHIP, NY",,"G",76,"H",359,"H",1541,23,"FRIENDSHIP","NY","ALLEGANY"
"14740","GERRY, NY",,"H",311,"H",1823,"H",7032,15,"GERRY","NY","CHAUTAUQUA"
"14741","GREAT VALLEY, NY",,"G",107,"G",548,"G",3227,40,"GREAT VALLEY","NY","CATTARAUGUS"
"14742","GREENHURST, NY","C","D",0,"D",0,"D",0,2,"GREENHURST","NY","CHAUTAUQUA"
"14743","HINSDALE, NY",,"H",107,"G",381,"H",1749,13,"HINSDALE","NY","CATTARAUGUS"
"14744","HOUGHTON, NY","G","S",0,"H",4061,"H",17798,19,"HOUGHTON","NY","ALLEGANY"
"14745","HUME, NY",,"G",14,"G",71,"G",356,3,"HUME","NY","ALLEGANY"
"14747","KENNEDY, NY",,"G",132,"G",768,"G",3714,26,"KENNEDY","NY","CHAUTAUQUA"
"14748","KILL BUCK, NY","B","D",0,"D",0,"D",0,9,"KILL BUCK","NY","CATTARAUGUS"
"14750","LAKEWOOD, NY",,"H",5332,"H",36702,"H",142406,224,"LAKEWOOD","NY","CHAUTAUQUA"
"14751","LEON, NY","A","D",0,"D",0,"D",0,2,"LEON","NY","CATTARAUGUS"
"14752","LILY DALE, NY",,"G",27,"G",95,"G",588,9,"LILY DALE","NY","CHAUTAUQUA"
"14753","LIMESTONE, NY",,"G",124,"G",746,"G",3402,18,"LIMESTONE","NY","CATTARAUGUS"
"14754","LITTLE GENESEE, NY",,"G",6,"G",58,"G",173,5,"LITTLE GENESEE","NY","ALLEGANY"
"14755","LITTLE VALLEY, NY",,"G",224,"G",1237,"G",5093,36,"LITTLE VALLEY","NY","CATTARAUGUS"
"14756","MAPLE SPRINGS, NY",,"G",69,"H",364,"H",1699,8,"MAPLE SPRINGS","NY","CHAUTAUQUA"
"14757","MAYVILLE, NY",,"G",661,"G",3835,"G",17933,98,"MAYVILLE","NY","CHAUTAUQUA"
"14760","OLEAN, NY",,"G",11720,"G",117761,"G",481641,628,"OLEAN","NY","CATTARAUGUS"
"14766","OTTO, NY",,"G",9,"G",34,"G",144,4,"OTTO","NY","CATTARAUGUS"
"14767","PANAMA, NY","B","D",0,"D",0,"D",0,16,"PANAMA","NY","CHAUTAUQUA"
"14769","PORTLAND, NY",,"H",45,"H",196,"H",804,12,"PORTLAND","NY","CHAUTAUQUA"
"14770","PORTVILLE, NY",,"G",310,"G",1617,"G",6818,49,"PORTVILLE","NY","CATTARAUGUS"
"14772","RANDOLPH, NY",,"G",560,"H",6129,"G",23167,57,"RANDOLPH","NY","CATTARAUGUS"
"14774","RICHBURG, NY","A","D",0,"D",0,"D",0,1,"RICHBURG","NY","ALLEGANY"
"14775","RIPLEY, NY",,"G",206,"G",1631,"G",7061,35,"RIPLEY","NY","CHAUTAUQUA"
"14777","RUSHFORD, NY","B","D",0,"D",0,"D",0,16,"RUSHFORD","NY","ALLEGANY"
"14778","SAINT BONAVENTURE, NY","G","D",0,"D",0,"D",0,4,"SAINT BONAVENTURE","NY","CATTARAUGUS"
"14779","SALAMANCA, NY",,"G",2429,"G",15586,"G",68425,154,"SALAMANCA","NY","CATTARAUGUS"
"14781","SHERMAN, NY",,"G",139,"G",791,"G",3381,34,"SHERMAN","NY","CHAUTAUQUA"
"14782","SINCLAIRVILLE, NY","C","S",0,"G",649,"G",2978,25,"SINCLAIRVILLE","NY","CHAUTAUQUA"
"14783","STEAMBURG, NY",,"G",26,"G",98,"G",562,5,"STEAMBURG","NY","CATTARAUGUS"
"14784","STOCKTON, NY",,"G",30,"G",175,"G",957,7,"STOCKTON","NY","CHAUTAUQUA"
"14785","STOW, NY",,"G",63,"G",671,"G",3370,12,"STOW","NY","CHAUTAUQUA"
"14786","WEST CLARKSVILLE, NY","A","D",0,"D",0,"D",0,2,"WEST CLARKSVILLE","NY","ALLEGANY"
"14787","WESTFIELD, NY",,"G",1307,"G",8984,"G",38817,155,"WESTFIELD","NY","CHAUTAUQUA"
"14788","WESTONS MILLS, NY",,"H",149,"H",1462,"H",7395,7,"WESTONS MILLS","NY","CATTARAUGUS"
"14801","ADDISON, NY",,"G",303,"G",1873,"G",8772,53,"ADDISON","NY","STEUBEN"
"14802","ALFRED, NY",,"H",1794,"H",8558,"H",33607,43,"ALFRED","NY","ALLEGANY"
"14803","ALFRED STATION, NY",,"G",235,"G",1638,"G",7341,32,"ALFRED STATION","NY","ALLEGANY"
"14804","ALMOND, NY",,"G",66,"G",255,"G",1198,20,"ALMOND","NY","ALLEGANY"
"14805","ALPINE, NY",,"G",8,"G",34,"G",190,5,"ALPINE","NY","SCHUYLER"
"14806","ANDOVER, NY",,"G",195,"G",2575,"G",8267,34,"ANDOVER","NY","ALLEGANY"
"14807","ARKPORT, NY",,"G",450,"H",4568,"H",18182,46,"ARKPORT","NY","STEUBEN"
"14808","ATLANTA, NY",,"G",30,"G",175,"G",694,6,"ATLANTA","NY","STEUBEN"
"14809","AVOCA, NY",,"G",183,"G",934,"G",4235,45,"AVOCA","NY","STEUBEN"
"14810","BATH, NY",,"G",4305,"H",37848,"H",158133,291,"BATH","NY","STEUBEN"
"14812","BEAVER DAMS, NY",,"H",143,"H",603,"H",2840,33,"BEAVER DAMS","NY","SCHUYLER"
"14813","BELMONT, NY",,"G",314,"G",1676,"G",6599,52,"BELMONT","NY","ALLEGANY"
"14814","BIG FLATS, NY",,"G",667,"G",4841,"G",20796,63,"BIG FLATS","NY","CHEMUNG"
"14815","BRADFORD, NY",,"G",22,"G",67,"G",309,8,"BRADFORD","NY","SCHUYLER"
"14816","BREESPORT, NY",,"G",30,"G",134,"H",760,5,"BREESPORT","NY","CHEMUNG"
"14817","BROOKTONDALE, NY","B","S",0,"G",319,"G",1716,24,"BROOKTONDALE","NY","TOMPKINS"
"14818","BURDETT, NY",,"H",100,"H",498,"G",2639,27,"BURDETT","NY","SCHUYLER"
"14820","CAMERON MILLS, NY",,"G",19,"G",75,"G",296,4,"CAMERON MILLS","NY","STEUBEN"
"14821","CAMPBELL, NY",,"G",577,"G",5634,"G",24056,31,"CAMPBELL","NY","STEUBEN"
"14822","CANASERAGA, NY",,"G",51,"G",283,"G",1410,15,"CANASERAGA","NY","ALLEGANY"
"14823","CANISTEO, NY",,"G",231,"G",1159,"G",5209,53,"CANISTEO","NY","STEUBEN"
"14824","CAYUTA, NY",,"G",183,"G",1550,"G",7093,14,"CAYUTA","NY","SCHUYLER"
